name;county;province;lat;lon
Jastrowie;Złotowski;Wielkopolskie;53.4205494;16.8150156
Nowe Warpno;Policki;Zachodniopomorskie;53.7252503;14.2810705
Police;Policki;Zachodniopomorskie;53.5486435;14.5657399
Stepnica;Goleniowski;Zachodniopomorskie;53.651453;14.6299527
Międzyzdroje;Kamieński;Zachodniopomorskie;53.9282745;14.448903
Wolin;Kamieński;Zachodniopomorskie;53.843788;14.6157008
Dziwnów;Kamieński;Zachodniopomorskie;54.25095;14.7526469
Goleniów;Goleniowski;Zachodniopomorskie;53.5656939;14.8299285
Maszewo;Goleniowski;Zachodniopomorskie;53.496222;15.613549
Chociwel;Stargardzki;Zachodniopomorskie;53.4663949;15.3314436
Dobra;Łobeski;Zachodniopomorskie;53.584659;15.3073048
Nowogard;Goleniowski;Zachodniopomorskie;53.6687698;15.1225889
Resko;Łobeski;Zachodniopomorskie;53.7733969;15.4056058
Golczewo;Kamieński;Zachodniopomorskie;53.8241081;14.9773396
Kamień Pomorski;Kamieński;Zachodniopomorskie;53.9653947;14.7728556
Płoty;Gryficki;Zachodniopomorskie;53.8030947;15.2663988
Gryfice;Gryficki;Zachodniopomorskie;53.9148529;15.1987062
Trzebiatów;Gryficki;Zachodniopomorskie;54.627026;15.2657157
Węgorzyno;Łobeski;Zachodniopomorskie;53.5411822;15.5602398
Drawsko Pomorskie;Drawski;Zachodniopomorskie;53.5310786;15.8134179
Łobez;Łobeski;Zachodniopomorskie;53.6391189;15.6213487
Świdwin;Świdwiński;Zachodniopomorskie;53.774596;15.7767962
Złocieniec;Drawski;Zachodniopomorskie;53.5310697;16.120665
Połczyn-Zdrój;Świdwiński;Zachodniopomorskie;53.7648981;16.952705
Gościno;Kołobrzeski;Zachodniopomorskie;54.515795;15.6534004
Karlino;Białogardzki;Zachodniopomorskie;54.410287;15.8793019
Białogard;Białogardzki;Zachodniopomorskie;54.64367;15.9870974
Czaplinek;Drawski;Zachodniopomorskie;53.560673;16.2319428
Barwice;Szczecinecki;Zachodniopomorskie;53.7445649;16.3549399
Borne Sulinowo;Szczecinecki;Zachodniopomorskie;53.5812939;16.538117
Okonek;Złotowski;Wielkopolskie;53.5347646;16.8516192
Szczecinek;Szczecinecki;Zachodniopomorskie;53.708021;16.6943922
Tychowo;Białogardzki;Zachodniopomorskie;53.92866;16.25668
Bobolice;Koszaliński;Zachodniopomorskie;53.954693;16.5884779
Biały Bór;Szczecinecki;Zachodniopomorskie;53.8987414;16.8377275
Polanów;Koszaliński;Zachodniopomorskie;54.11921;16.68725
Kołobrzeg;Kołobrzeski;Zachodniopomorskie;54.1759614;15.5764209
Mielno;Koszaliński;Zachodniopomorskie;54.2560766;16.520587
Sianów;Koszaliński;Zachodniopomorskie;54.228188;16.2942839
Darłowo;Sławieński;Zachodniopomorskie;54.42249;16.40933
Sławno;Sławieński;Zachodniopomorskie;54.3629824;16.6789071
Ustka;Słupski;Pomorskie;54.5811254;16.8612962
Strzelin;Strzeliński;Dolnośląskie;50.78092;17.683947
Wiązów;Strzeliński;Dolnośląskie;50.8138794;17.2017238
Grodków;Brzeski;Opolskie;50.698157;17.3849804
Oława;Oławski;Dolnośląskie;50.9431901;17.2957066
Brzeg;Brzeski;Opolskie;50.8614882;17.470497
Siechnice;Wrocławski;Dolnośląskie;51.323875;17.1507275
Oborniki Śląskie;Trzebnicki;Dolnośląskie;51.3010662;16.9145509
Trzebnica;Trzebnicki;Dolnośląskie;51.3096424;17.62596
Jelcz-Laskowice;Oławski;Dolnośląskie;51.398306;17.3499638
Bierutów;Oleśnicki;Dolnośląskie;51.1252738;17.5400351
Oleśnica;Oleśnicki;Dolnośląskie;51.2095314;17.3804559
Niemodlin;Opolski;Opolskie;50.6415925;17.6211388
Lewin Brzeski;Brzeski;Opolskie;50.7487107;17.616648
Ozimek;Opolski;Opolskie;50.6789196;18.2125227
Kluczbork;Kluczborski;Opolskie;50.9730701;18.2140089
Namysłów;Namysłowski;Opolskie;51.766258;17.7185619
Syców;Oleśnicki;Dolnośląskie;51.3078551;17.7198113
Wołczyn;Kluczborski;Opolskie;51.190253;18.49603
Byczyna;Kluczborski;Opolskie;51.1142355;18.2143288
Kępno;Kępiński;Wielkopolskie;51.2790265;17.9866632
Wieruszów;Wieruszowski;Łódzkie;51.2951647;18.1510623
Prusice;Trzebnicki;Dolnośląskie;51.3707663;16.9626816
Żmigród;Trzebnicki;Dolnośląskie;51.4717386;16.9082719
Miejska Górka;Rawicki;Wielkopolskie;51.6552093;16.9561451
Jutrosin;Rawicki;Wielkopolskie;51.6536197;17.1689896
Twardogóra;Oleśnicki;Dolnośląskie;51.364557;17.469599
Milicz;Milicki;Dolnośląskie;51.5319957;17.2752485
Zduny;Krotoszyński;Wielkopolskie;51.6463268;17.377617
Sulmierzyce;Krotoszyński;Wielkopolskie;51.6064157;17.5278074
Krobia;Gostyński;Wielkopolskie;51.7741006;16.9845547
Kobylin;Krotoszyński;Wielkopolskie;51.7163621;17.2247584
Gostyń;Gostyński;Wielkopolskie;51.8778633;17.167637
Dolsk;Śremski;Wielkopolskie;51.9866;17.653695
Pogorzela;Gostyński;Wielkopolskie;51.8224142;17.2310362
Krotoszyn;Krotoszyński;Wielkopolskie;51.695926;17.4374158
Koźmin Wielkopolski;Krotoszyński;Wielkopolskie;51.8256567;17.4528473
Borek Wielkopolski;Gostyński;Wielkopolskie;51.916153;17.2425955
Jaraczewo;Jarociński;Wielkopolskie;51.9689115;17.2981142
Jarocin;Jarociński;Wielkopolskie;51.9739233;17.5011254
Międzybórz;Oleśnicki;Dolnośląskie;51.397711;17.6650165
Odolanów;Ostrowski;Wielkopolskie;51.5742177;17.673514
Ostrów Wielkopolski;Ostrowski;Wielkopolskie;51.6495023;17.8167085
Ostrzeszów;Ostrzeszowski;Wielkopolskie;51.4257664;17.9331788
Mikstat;Ostrzeszowski;Wielkopolskie;51.5315251;17.9710681
Grabów nad Prosną;Ostrzeszowski;Wielkopolskie;51.5060515;18.1188808
Raszków;Ostrowski;Wielkopolskie;51.7182066;17.7277057
Dobrzyca;Pleszewski;Wielkopolskie;51.8668166;17.6026387
Pleszew;Pleszewski;Wielkopolskie;51.8960985;17.7865673
Chocz;Pleszewski;Wielkopolskie;51.97514;17.8707
Nowe Skalmierzyce;Ostrowski;Wielkopolskie;51.7109127;17.9943345
Opatówek;Kaliski;Wielkopolskie;51.7394437;18.2137254
Stawiszyn;Kaliski;Wielkopolskie;51.9182364;18.1115413
Kolonowskie;Strzelecki;Opolskie;50.6528574;18.3831071
Dobrodzień;Oleski;Opolskie;50.7288597;18.444336
Olesno;Oleski;Opolskie;50.8766575;18.4219452
Lubliniec;Lubliniecki;Śląskie;50.669016;18.6825574
Blachownia;Częstochowski;Śląskie;50.7820239;18.9684255
Krzepice;Kłobucki;Śląskie;50.9706951;18.7255158
Kłobuck;Kłobucki;Śląskie;50.9025547;18.93716
Praszka;Oleski;Opolskie;51.5536;18.4485221
Gorzów Śląski;Oleski;Opolskie;51.281551;18.4222682
Wieluń;Wieluński;Łódzkie;51.2205345;18.5701081
Działoszyn;Pajęczański;Łódzkie;51.1168037;18.8651633
Olsztyn;Częstochowski;Śląskie;50.7494569;19.2686901
Żarki;Myszkowski;Śląskie;50.6259563;19.3645599
Koniecpol;Częstochowski;Śląskie;50.7725294;19.6769723
Pajęczno;Pajęczański;Łódzkie;51.1468824;18.9956984
Radomsko;Radomszczański;Łódzkie;51.674769;19.4446109
Kamieńsk;Radomszczański;Łódzkie;51.204172;19.4970714
Rozprza;Piotrkowski;Łódzkie;51.3022006;19.6471691
Lututów;Wieruszowski;Łódzkie;51.3712494;18.4346007
Złoczew;Sieradzki;Łódzkie;51.4180515;18.6060256
Błaszki;Sieradzki;Łódzkie;51.6525206;18.4333114
Sieradz;Sieradzki;Łódzkie;51.5942475;18.7378774
Zduńska Wola;Zduńskowolski;Łódzkie;51.6028615;18.9333201
Koźminek;Kaliski;Wielkopolskie;51.798301;18.3383583
Warta;Sieradzki;Łódzkie;51.7081927;18.6250791
Dobra;Turecki;Wielkopolskie;51.9161774;18.6159693
Turek;Turecki;Wielkopolskie;52.1595;18.50191
Szadek;Zduńskowolski;Łódzkie;51.69175;18.97703
Uniejów;Poddębicki;Łódzkie;51.9741302;18.793245
Poddębice;Poddębicki;Łódzkie;51.8931973;18.9517348
Zelów;Bełchatowski;Łódzkie;51.4650276;19.2195805
Łask;Łaski;Łódzkie;51.5929947;19.1334784
Bełchatów;Bełchatowski;Łódzkie;51.3650175;19.3691833
Pabianice;Pabianicki;Łódzkie;51.6639859;19.3535024
Rzgów;Łódzkiwschodni;Łódzkie;51.6626459;19.4908076
Tuszyn;Łódzkiwschodni;Łódzkie;51.60308;19.54454
Lutomiersk;Pabianicki;Łódzkie;51.7550121;19.2120994
Konstantynów Łódzki;Pabianicki;Łódzkie;51.7475546;19.3255118
Aleksandrów Łódzki;Zgierski;Łódzkie;51.8196533;19.3035375
Ozorków;Zgierski;Łódzkie;51.9636101;19.2918111
Zgierz;Zgierski;Łódzkie;51.8559434;19.4056443
Stryków;Zgierski;Łódzkie;51.9009447;19.6036969
Śrem;Śremski;Wielkopolskie;52.893322;17.156809
Luboń;Poznański;Wielkopolskie;52.3458174;16.8784788
Kórnik;Poznański;Wielkopolskie;52.2492751;17.901242
Książ Wielkopolski;Śremski;Wielkopolskie;52.623513;17.2395591
Żerków;Jarociński;Wielkopolskie;52.687117;17.5633599
Miłosław;Wrzesiński;Wielkopolskie;52.2023105;17.4892236
Środa Wielkopolska;Średzki;Wielkopolskie;52.2284266;17.277827
Nekla;Wrzesiński;Wielkopolskie;52.3656249;17.4144598
Września;Wrzesiński;Wielkopolskie;52.3250694;17.5652282
Swarzędz;Poznański;Wielkopolskie;52.4103728;17.771038
Murowana Goślina;Poznański;Wielkopolskie;52.5758465;17.97914
Skoki;Wągrowiecki;Wielkopolskie;52.6725926;17.1531343
Kostrzyn;Poznański;Wielkopolskie;52.3983662;17.2275394
Pobiedziska;Poznański;Wielkopolskie;52.4773387;17.2870352
Czerniejewo;Gnieźnieński;Wielkopolskie;52.4296119;17.489398
Kłecko;Gnieźnieński;Wielkopolskie;52.6324247;17.4282911
Pyzdry;Wrzesiński;Wielkopolskie;52.1694332;17.687134
Zagórów;Słupecki;Wielkopolskie;52.16899;17.90016
Słupca;Słupecki;Wielkopolskie;52.2872924;17.8713612
Rychwał;Koniński;Wielkopolskie;52.706234;18.1668295
Golina;Koniński;Wielkopolskie;52.24276;18.9534
Kleczew;Koniński;Wielkopolskie;52.3707265;18.1779886
Gniezno;Gnieźnieński;Wielkopolskie;52.5359736;17.595889
Witkowo;Gnieźnieński;Wielkopolskie;52.4395881;17.7725138
Trzemeszno;Gnieźnieński;Wielkopolskie;52.5600669;17.8208936
Mogilno;Mogileński;Kujawsko-Pomorskie;52.657341;17.9500677
Strzelno;Mogileński;Kujawsko-Pomorskie;52.6301742;18.1733807
Rogoźno;Obornicki;Wielkopolskie;52.7523023;16.9936288
Budzyń;Chodzieski;Wielkopolskie;52.8909489;16.9835951
Wągrowiec;Wągrowiecki;Wielkopolskie;52.8071754;17.1973241
Chodzież;Chodzieski;Wielkopolskie;52.9886824;16.9159506
Margonin;Chodzieski;Wielkopolskie;52.9732912;17.948899
Szamocin;Chodzieski;Wielkopolskie;53.290045;17.1217202
Janowiec Wielkopolski;Żniński;Kujawsko-Pomorskie;52.7567264;17.4887698
Gołańcz;Wągrowiecki;Wielkopolskie;52.9431644;17.2999756
Kcynia;Nakielski;Kujawsko-Pomorskie;52.9917668;17.4873729
Kaczory;Pilski;Wielkopolskie;53.1020938;16.8843061
Miasteczko Krajeńskie;Pilski;Wielkopolskie;53.9675;17.649
Wysoka;Pilski;Wielkopolskie;53.1829333;17.797137
Krajenka;Złotowski;Wielkopolskie;53.2970851;16.9909514
Złotów;Złotowski;Wielkopolskie;53.3631938;17.34694
Wyrzysk;Pilski;Wielkopolskie;53.1569822;17.2627004
Łobżenica;Pilski;Wielkopolskie;53.2602878;17.2548401
Więcbork;Sępoleński;Kujawsko-Pomorskie;53.3525453;17.4873925
Żnin;Żniński;Kujawsko-Pomorskie;52.848462;17.7218791
Szubin;Nakielski;Kujawsko-Pomorskie;53.117503;17.7439402
Łabiszyn;Żniński;Kujawsko-Pomorskie;52.9528653;17.9205877
Pakość;Inowrocławski;Kujawsko-Pomorskie;52.8073319;18.899612
Barcin;Żniński;Kujawsko-Pomorskie;52.8632346;17.9472463
Janikowo;Inowrocławski;Kujawsko-Pomorskie;52.7531648;18.1141024
Inowrocław;Inowrocławski;Kujawsko-Pomorskie;52.7952408;18.2595624
Solec Kujawski;Bydgoski;Kujawsko-Pomorskie;53.791965;18.2246086
Nakło nad Notecią;Nakielski;Kujawsko-Pomorskie;53.1386896;17.5998891
Mrocza;Nakielski;Kujawsko-Pomorskie;53.2438673;17.6068949
Koronowo;Bydgoski;Kujawsko-Pomorskie;53.3140636;17.9369813
Pruszcz;Świecki;Kujawsko-Pomorskie;53.3294095;18.1993931
Tuliszków;Turecki;Wielkopolskie;52.770973;18.294932
Ślesin;Koniński;Wielkopolskie;52.37082;18.30593
Koło;Kolski;Wielkopolskie;52.2019866;18.6359912
Dąbie;Kolski;Wielkopolskie;52.871691;18.8220738
Kłodawa;Kolski;Wielkopolskie;52.2574519;18.911206
Przedecz;Kolski;Wielkopolskie;52.3341735;18.8985119
Sompolno;Koniński;Wielkopolskie;52.3884355;18.5030075
Piotrków Kujawski;Radziejowski;Kujawsko-Pomorskie;52.55057;18.49872
Kruszwica;Inowrocławski;Kujawsko-Pomorskie;52.6743797;18.3254766
Radziejów;Radziejowski;Kujawsko-Pomorskie;52.6251015;18.5269434
Izbica Kujawska;Włocławski;Kujawsko-Pomorskie;52.41925;18.76435
Lubraniec;Włocławski;Kujawsko-Pomorskie;52.543083;18.8315832
Brześć Kujawski;Włocławski;Kujawsko-Pomorskie;52.6048164;18.9015463
Łęczyca;Łęczycki;Łódzkie;52.593858;19.2016434
Dąbrowice;Kutnowski;Łódzkie;52.3156388;19.8451
Krośniewice;Kutnowski;Łódzkie;52.2560639;19.1689326
Piątek;Łęczycki;Łódzkie;52.689883;19.4799726
Kutno;Kutnowski;Łódzkie;52.2317559;19.3570182
Żychlin;Kutnowski;Łódzkie;52.2440088;19.6260932
Chodecz;Włocławski;Kujawsko-Pomorskie;52.4051735;19.272596
Kowal;Włocławski;Kujawsko-Pomorskie;52.5308373;19.1499427
Lubień Kujawski;Włocławski;Kujawsko-Pomorskie;52.40736;19.16018
Dobrzyń nad Wisłą;Lipnowski;Kujawsko-Pomorskie;52.6374518;19.3213714
Gostynin;Gostyniński;Mazowieckie;52.4287607;19.4612956
Gniewkowo;Inowrocławski;Kujawsko-Pomorskie;52.894429;18.4066817
Aleksandrów Kujawski;Aleksandrowski;Kujawsko-Pomorskie;52.8765365;18.6935744
Ciechocinek;Aleksandrowski;Kujawsko-Pomorskie;52.882552;18.7906883
Nieszawa;Aleksandrowski;Kujawsko-Pomorskie;52.8334518;18.9011049
Chełmża;Toruński;Kujawsko-Pomorskie;53.1860233;18.6112806
Chełmno;Chełmiński;Kujawsko-Pomorskie;53.3493915;18.4235473
Świecie;Świecki;Kujawsko-Pomorskie;53.4072518;18.4455253
Kowalewo Pomorskie;Golubsko-Dobrzyński;Kujawsko-Pomorskie;53.1543137;18.8975473
Wąbrzeźno;Wąbrzeski;Kujawsko-Pomorskie;53.2799665;18.947293
Radzyń Chełmiński;Grudziądzki;Kujawsko-Pomorskie;53.385006;18.9351906
Lipno;Lipnowski;Kujawsko-Pomorskie;52.8473901;19.1792654
Skępe;Lipnowski;Kujawsko-Pomorskie;52.8671562;19.3465204
Sierpc;Sierpecki;Mazowieckie;52.8529055;19.6675433
Rypin;Rypiński;Kujawsko-Pomorskie;53.672809;19.4060273
Golub-Dobrzyń;Golubsko-Dobrzyński;Kujawsko-Pomorskie;53.1138924;19.544501
Jabłonowo Pomorskie;Brodnicki;Kujawsko-Pomorskie;53.387984;19.1527034
Brodnica;Brodnicki;Kujawsko-Pomorskie;53.258092;19.3993626
Górzno;Brodnicki;Kujawsko-Pomorskie;53.1980846;19.6445713
Nowe Miasto Lubawskie;Nowomiejski;Warmińsko-Mazurskie;53.4255933;19.5936277
Szczekociny;Zawierciański;Śląskie;50.6259216;19.8194681
Włoszczowa;Włoszczowski;Świętokrzyskie;50.8520727;19.9667772
Jędrzejów;Jędrzejowski;Świętokrzyskie;50.6394435;20.3046116
Małogoszcz;Jędrzejowski;Świętokrzyskie;50.8123487;20.2648324
Łopuszno;Kielecki;Świętokrzyskie;50.948616;20.2505964
Przedbórz;Radomszczański;Łódzkie;51.868077;19.8744414
Radoszyce;Konecki;Świętokrzyskie;51.736699;20.2597677
Chęciny;Kielecki;Świętokrzyskie;50.8000835;20.4622228
Morawica;Kielecki;Świętokrzyskie;50.7478149;20.618127
Piekoszów;Kielecki;Świętokrzyskie;50.881422;20.4642464
Pierzchnica;Kielecki;Świętokrzyskie;50.6974266;20.7544258
Łagów;Kielecki;Świętokrzyskie;50.7754877;21.839837
Daleszyce;Kielecki;Świętokrzyskie;50.801991;20.8066334
Nowa Słupia;Kielecki;Świętokrzyskie;50.8640377;21.907296
Bodzentyn;Kielecki;Świętokrzyskie;50.9409927;20.9573478
Stąporków;Konecki;Świętokrzyskie;51.1380145;20.5573073
Końskie;Konecki;Świętokrzyskie;51.1910223;20.4071836
Suchedniów;Skarżyski;Świętokrzyskie;51.472338;20.8386652
Skarżysko-Kamienna;Skarżyski;Świętokrzyskie;51.1138821;20.857883
Starachowice;Starachowicki;Świętokrzyskie;51.518865;21.761377
Wąchock;Starachowicki;Świętokrzyskie;51.73812;21.116897
Szydłowiec;Szydłowiecki;Mazowieckie;51.2238922;20.8575141
Jastrząb;Szydłowiecki;Mazowieckie;51.2468739;20.9488245
Wolbórz;Piotrkowski;Łódzkie;51.5036311;19.830319
Sulejów;Piotrkowski;Łódzkie;51.3549202;19.8890802
Tomaszów Mazowiecki;Tomaszowski;Łódzkie;51.5316918;20.84195
Ujazd;Tomaszowski;Łódzkie;51.5980362;19.9218143
Opoczno;Opoczyński;Łódzkie;51.3782439;20.2931754
Koluszki;Łódzkiwschodni;Łódzkie;51.7444956;19.817966
Brzeziny;Brzeziński;Łódzkie;51.8004949;19.7517694
Jeżów;Brzeziński;Łódzkie;51.813452;19.9687952
Głowno;Zgierski;Łódzkie;51.9660873;19.7135665
Rawa Mazowiecka;Rawski;Łódzkie;51.7624929;20.2519293
Drzewica;Opoczyński;Łódzkie;51.4508384;20.4773617
Przysucha;Przysuski;Mazowieckie;51.3585043;20.6285468
Nowe Miasto nad Pilicą;Grójecki;Mazowieckie;51.616692;20.5796171
Wyśmierzyce;Białobrzeski;Mazowieckie;51.6251076;20.8119331
Białobrzegi;Białobrzeski;Mazowieckie;51.6482305;20.9497458
Biała Rawska;Rawski;Łódzkie;51.8075978;20.4720942
Mogielnica;Grójecki;Mazowieckie;51.6929526;20.723371
Mszczonów;Żyrardowski;Mazowieckie;51.9740309;20.5126683
Grójec;Grójecki;Mazowieckie;51.8655126;20.8675017
Tarczyn;Piaseczyński;Mazowieckie;51.9802935;20.8339613
Iwaniska;Opatowski;Świętokrzyskie;50.7314289;21.281111
Opatów;Opatowski;Świętokrzyskie;50.8017661;21.4238281
Kunów;Ostrowiecki;Świętokrzyskie;50.9541063;21.278823
Ostrowiec Świętokrzyski;Ostrowiecki;Świętokrzyskie;50.9398768;21.38743
Klimontów;Sandomierski;Świętokrzyskie;50.6563871;21.4506186
Sandomierz;Sandomierski;Świętokrzyskie;50.6793066;21.7495055
Ćmielów;Ostrowiecki;Świętokrzyskie;50.8918364;21.5100875
Ożarów;Opatowski;Świętokrzyskie;50.8864089;21.6656244
Iłża;Radomski;Mazowieckie;51.1624174;21.2374622
Skaryszew;Radomski;Mazowieckie;51.3105682;21.2523856
Solec nad Wisłą;Lipski;Mazowieckie;51.1349963;21.765376
Lipsko;Lipski;Mazowieckie;51.158513;21.6490099
Zaklików;Stalowowolski;Podkarpackie;50.7554368;22.1020214
Zawichost;Sandomierski;Świętokrzyskie;50.8074312;21.8523835
Annopol;Kraśnicki;Lubelskie;50.8851655;21.8550836
Janów Lubelski;Janowski;Lubelskie;50.7065895;22.4110663
Modliborzyce;Janowski;Lubelskie;50.7534467;22.3291714
Kraśnik;Kraśnicki;Lubelskie;50.9249236;22.229206
Józefów nad Wisłą;Opolski;Lubelskie;51.408518;21.8296779
Opole Lubelskie;Opolski;Lubelskie;51.1475365;21.9664152
Urzędów;Kraśnicki;Lubelskie;50.9939046;22.1435756
Kazimierz Dolny;Puławski;Lubelskie;51.3220058;21.947372
Poniatowa;Opolski;Lubelskie;51.19298;22.6505
Bełżyce;Lubelski;Lubelskie;51.175063;22.2749995
Nałęczów;Puławski;Lubelskie;51.2876064;22.214792
Jedlnia-Letnisko;Radomski;Mazowieckie;51.4303531;21.3292505
Pionki;Radomski;Mazowieckie;51.4730031;21.4438404
Zwoleń;Zwoleński;Mazowieckie;51.3564745;21.5844652
Kozienice;Kozienicki;Mazowieckie;51.5849678;21.549883
Warka;Grójecki;Mazowieckie;51.7850969;21.1833835
Góra Kalwaria;Piaseczyński;Mazowieckie;51.9843765;21.2140226
Łaskarzew;Garwoliński;Mazowieckie;51.7889644;21.5921883
Garwolin;Garwoliński;Mazowieckie;51.8973315;21.6149645
Pilawa;Garwoliński;Mazowieckie;51.9595452;21.5271524
Puławy;Puławski;Lubelskie;51.4171713;21.9720582
Dęblin;Rycki;Lubelskie;51.562491;21.8654383
Ryki;Rycki;Lubelskie;51.6266968;21.935696
Kamionka;Lubartowski;Lubelskie;51.4711228;22.4644249
Kock;Lubartowski;Lubelskie;51.6383917;22.4478158
Żelechów;Garwoliński;Mazowieckie;51.8096724;21.895505
Latowicz;Miński;Mazowieckie;52.262727;21.8075415
Stoczek Łukowski;Łukowski;Lubelskie;51.9617406;21.9697078
Łuków;Łukowski;Lubelskie;51.93008;22.3790669
Łowicz;Łowicki;Łódzkie;52.107683;19.9447873
Sanniki;Gostyniński;Mazowieckie;52.33089;19.86693
Bolimów;Skierniewicki;Łódzkie;52.762415;20.163478
Wiskitki;Żyrardowski;Mazowieckie;52.868993;20.3832461
Sochaczew;Sochaczewski;Mazowieckie;52.2296562;20.2379379
Gąbin;Płocki;Mazowieckie;52.39942;19.73072
Bodzanów;Płocki;Mazowieckie;52.5008478;20.299052
Wyszogród;Płocki;Mazowieckie;52.3883717;20.1913084
Czerwińsk nad Wisłą;Płoński;Mazowieckie;52.3940182;20.3123715
Płońsk;Płoński;Mazowieckie;52.6226617;20.3705091
Żyrardów;Żyrardowski;Mazowieckie;52.543308;20.4435009
Grodzisk Mazowiecki;Grodziski;Mazowieckie;52.1066223;20.6313441
Błonie;Warszawskizachodni;Mazowieckie;52.1946065;20.6169694
Milanówek;Grodziski;Mazowieckie;52.1266493;20.6641191
Podkowa Leśna;Grodziski;Mazowieckie;52.1217773;20.7295541
Brwinów;Pruszkowski;Mazowieckie;52.1425551;20.7170701
Pruszków;Pruszkowski;Mazowieckie;52.1626141;20.8080199
Piastów;Pruszkowski;Mazowieckie;52.1812559;20.8415937
Piaseczno;Piaseczyński;Mazowieckie;52.747377;21.270885
Ożarów Mazowiecki;Warszawskizachodni;Mazowieckie;52.2080548;20.7941606
Łomianki;Warszawskizachodni;Mazowieckie;52.3355273;20.895012
Zakroczym;Nowodworski;Mazowieckie;52.4333534;20.6116771
Nowy Dwór Mazowiecki;Nowodworski;Mazowieckie;52.4306508;20.7154712
Sochocin;Płoński;Mazowieckie;52.6898865;20.4707992
Nowe Miasto;Płoński;Mazowieckie;52.6563159;20.6307362
Legionowo;Legionowski;Mazowieckie;52.3952285;20.9308309
Serock;Legionowski;Mazowieckie;52.5135193;21.731162
Nasielsk;Nowodworski;Mazowieckie;52.5867531;20.8130115
Pułtusk;Pułtuski;Mazowieckie;52.7051109;21.840274
Drobin;Płocki;Mazowieckie;52.7377981;19.9893151
Bieżuń;Żuromiński;Mazowieckie;52.9617996;19.8899936
Żuromin;Żuromiński;Mazowieckie;53.671703;19.9078353
Raciąż;Płoński;Mazowieckie;52.7810586;20.118111
Glinojeck;Ciechanowski;Mazowieckie;52.819174;20.2862655
Lubowidz;Żuromiński;Mazowieckie;53.1216748;19.8407986
Lidzbark;Działdowski;Warmińsko-Mazurskie;53.2628043;19.8231836
Działdowo;Działdowski;Warmińsko-Mazurskie;53.2346517;20.1817841
Mława;Mławski;Mazowieckie;53.1116182;20.3831732
Ciechanów;Ciechanowski;Mazowieckie;52.8819798;20.6191479
Przasnysz;Przasnyski;Mazowieckie;53.190219;20.8804028
Nidzica;Nidzicki;Warmińsko-Mazurskie;53.3613838;20.4275719
Chorzele;Przasnyski;Mazowieckie;53.2610476;20.8978631
Wielbark;Szczycieński;Warmińsko-Mazurskie;53.3984244;20.9462724
Konstancin-Jeziorna;Piaseczyński;Mazowieckie;52.834787;21.1208073
Karczew;Otwocki;Mazowieckie;52.782795;21.2508068
Otwock;Otwocki;Mazowieckie;52.1041197;21.2681092
Józefów;Otwocki;Mazowieckie;52.1361065;21.234551
Ząbki;Wołomiński;Mazowieckie;52.2934961;21.1157408
Marki;Wołomiński;Mazowieckie;52.3254611;21.1054691
Zielonka;Wołomiński;Mazowieckie;52.310847;21.1523199
Kobyłka;Wołomiński;Mazowieckie;52.3387086;21.1965315
Wołomin;Wołomiński;Mazowieckie;52.3468689;21.2420179
Sulejówek;Miński;Mazowieckie;52.2433898;21.2777058
Halinów;Miński;Mazowieckie;52.2258575;21.3529522
Mińsk Mazowiecki;Miński;Mazowieckie;52.1812046;21.5587372
Cegłów;Miński;Mazowieckie;52.1470172;21.7381713
Radzymin;Wołomiński;Mazowieckie;52.4176347;21.1807836
Tłuszcz;Wołomiński;Mazowieckie;52.4301697;21.4355074
